,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
2736,13.0,13.0,6.0,13.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,10.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,11.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,11.0,12.0
2737,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,6.0,3.0,8.0,3.0,6.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,3.0,6.0,7.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
2738,10.0,11.0,10.0,10.0,10.0,10.0,10.0,13.0,10.0,8.0,13.0,3.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2739,3.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,13.0,4.0,3.0,13.0,4.0,13.0,6.0,3.0,13.0,3.0,3.0,3.0,3.0,4.0,13.0,13.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,7.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2740,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2741,3.0,3.0,4.0,3.0,4.0,3.0,3.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,3.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,3.0,4.0,6.0,3.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,11.0
2742,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,6.0,4.0,6.0,4.0,10.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,3.0,13.0,4.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
2743,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,6.0,3.0,4.0,4.0,3.0,4.0,4.0,14.0,3.0,11.0,6.0,5.0,6.0,11.0,6.0,4.0,10.0,3.0,10.0,3.0,4.0,14.0,3.0,11.0,4.0,3.0,6.0,7.0,11.0,3.0,3.0,11.0,4.0,4.0,7.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,13.0,5.0
2744,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,11.0,12.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,10.0,10.0,13.0,11.0,14.0,11.0,7.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,14.0,7.0,7.0,4.0,12.0,4.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,4.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,7.0,3.0,7.0,10.0,13.0,3.0,14.0,12.0
2745,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,13.0,8.0,4.0,10.0,10.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,4.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,12.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,12.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
2746,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,10.0,3.0,13.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,10.0,3.0,3.0,13.0,4.0,4.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,4.0
2747,10.0,11.0,10.0,10.0,11.0,10.0,10.0,13.0,10.0,9.0,13.0,3.0,8.0,10.0,13.0,9.0,14.0,13.0,10.0,13.0,13.0,6.0,13.0,3.0,11.0,13.0,14.0,3.0,13.0,12.0,3.0,13.0,11.0,3.0,7.0,11.0,7.0,8.0,6.0,11.0,6.0,4.0,14.0,12.0,13.0,3.0,11.0,3.0,4.0,11.0,12.0,3.0,6.0,3.0,11.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
2748,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,10.0,3.0,4.0,3.0,9.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
2749,14.0,14.0,13.0,14.0,13.0,13.0,11.0,13.0,10.0,9.0,13.0,14.0,8.0,10.0,13.0,9.0,13.0,10.0,10.0,13.0,13.0,6.0,13.0,13.0,9.0,13.0,13.0,13.0,11.0,12.0,3.0,13.0,8.0,3.0,7.0,11.0,4.0,8.0,3.0,11.0,4.0,3.0,14.0,12.0,4.0,3.0,9.0,3.0,4.0,11.0,11.0,3.0,4.0,3.0,11.0,3.0,13.0,3.0,3.0,8.0,3.0,14.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
2750,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,10.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,4.0
2751,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,11.0,4.0,5.0,6.0,11.0,4.0,4.0,10.0,3.0,4.0,3.0,4.0,3.0,3.0,11.0,11.0,3.0,6.0,3.0,11.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
2752,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,3.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2753,13.0,11.0,13.0,10.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,7.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,4.0,4.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2754,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,3.0,8.0,10.0,13.0,8.0,4.0,13.0,10.0,13.0,10.0,6.0,10.0,3.0,11.0,13.0,4.0,3.0,14.0,8.0,3.0,13.0,11.0,3.0,7.0,3.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,12.0,13.0,3.0,12.0,3.0,6.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,7.0,12.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
2755,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,3.0,8.0,4.0,13.0,3.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,13.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,7.0,8.0,6.0,4.0,6.0,4.0,13.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,13.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
2756,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,3.0,4.0,6.0,3.0,10.0,4.0,13.0,3.0,4.0,3.0,3.0,3.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,13.0,3.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
2757,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,7.0,3.0,8.0,4.0,3.0,9.0,6.0,10.0,3.0,3.0,13.0,3.0,13.0,3.0,9.0,6.0,4.0,3.0,10.0,11.0,3.0,3.0,8.0,3.0,3.0,11.0,4.0,8.0,3.0,11.0,4.0,3.0,14.0,3.0,4.0,3.0,8.0,3.0,3.0,11.0,11.0,3.0,3.0,3.0,11.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,13.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,11.0
2758,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,4.0
2759,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,13.0,8.0,4.0,10.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,7.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
2760,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,13.0,8.0,4.0,10.0,3.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2761,10.0,10.0,4.0,10.0,4.0,3.0,10.0,13.0,3.0,8.0,13.0,3.0,8.0,3.0,13.0,8.0,13.0,10.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,11.0,3.0,6.0,4.0,10.0,3.0,13.0,4.0,7.0,8.0,4.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
2762,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,14.0,7.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,4.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,14.0,12.0
2763,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,9.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,13.0,8.0,3.0,7.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2764,13.0,11.0,13.0,10.0,13.0,13.0,11.0,13.0,10.0,8.0,13.0,13.0,8.0,10.0,13.0,8.0,13.0,10.0,10.0,13.0,10.0,6.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,10.0,8.0,3.0,6.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,3.0,4.0,3.0,11.0,3.0,4.0,3.0,10.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2765,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,3.0,4.0,4.0,3.0,10.0,3.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,4.0,3.0,10.0,3.0,13.0,3.0,7.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2766,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,7.0,3.0,8.0,4.0,3.0,9.0,6.0,13.0,3.0,3.0,13.0,3.0,13.0,3.0,11.0,7.0,4.0,3.0,13.0,12.0,3.0,4.0,11.0,3.0,3.0,11.0,7.0,8.0,3.0,11.0,6.0,3.0,14.0,3.0,13.0,3.0,11.0,3.0,3.0,11.0,12.0,3.0,4.0,3.0,11.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
2767,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,10.0,10.0,3.0,13.0,6.0,13.0,3.0,9.0,6.0,4.0,3.0,11.0,12.0,3.0,10.0,8.0,3.0,6.0,11.0,4.0,8.0,3.0,11.0,4.0,3.0,14.0,4.0,4.0,3.0,9.0,3.0,4.0,11.0,11.0,3.0,4.0,3.0,11.0,3.0,13.0,3.0,3.0,8.0,3.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,3.0,12.0
2768,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,8.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
2769,10.0,10.0,4.0,10.0,4.0,3.0,10.0,10.0,3.0,8.0,6.0,3.0,8.0,3.0,3.0,8.0,4.0,10.0,3.0,3.0,10.0,3.0,10.0,3.0,9.0,7.0,4.0,3.0,11.0,8.0,3.0,3.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,3.0,4.0,3.0,9.0,14.0,3.0,3.0,11.0,3.0,4.0,4.0,10.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
2770,10.0,10.0,4.0,10.0,4.0,3.0,10.0,11.0,4.0,9.0,7.0,3.0,8.0,4.0,3.0,9.0,6.0,10.0,3.0,3.0,13.0,3.0,13.0,3.0,9.0,7.0,4.0,3.0,11.0,12.0,3.0,3.0,8.0,14.0,3.0,11.0,4.0,11.0,3.0,11.0,4.0,3.0,14.0,3.0,4.0,3.0,9.0,14.0,3.0,11.0,11.0,3.0,4.0,4.0,11.0,3.0,13.0,3.0,3.0,8.0,4.0,4.0,3.0,14.0,10.0,3.0,3.0,3.0,14.0,3.0,10.0,12.0
2771,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,13.0,3.0,4.0,4.0,3.0,4.0,13.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,13.0,3.0,4.0,4.0,3.0,3.0,8.0,14.0,3.0,13.0,4.0,12.0,3.0,13.0,4.0,3.0,10.0,3.0,4.0,3.0,9.0,14.0,6.0,13.0,11.0,3.0,4.0,4.0,11.0,3.0,3.0,3.0,7.0,8.0,4.0,4.0,3.0,10.0,13.0,3.0,3.0,3.0,14.0,3.0,13.0,12.0
2772,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,6.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,5.0,6.0,4.0,6.0,4.0,3.0,3.0,13.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,3.0,3.0,3.0,13.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,10.0,3.0,3.0,4.0
2773,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,3.0,5.0,6.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,10.0,6.0,5.0,3.0,10.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,3.0,3.0,10.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,4.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,4.0
2774,13.0,13.0,13.0,13.0,13.0,13.0,11.0,13.0,10.0,11.0,13.0,13.0,9.0,10.0,14.0,8.0,13.0,10.0,10.0,13.0,10.0,14.0,11.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,7.0,8.0,3.0,4.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,13.0,12.0,4.0,3.0,9.0,3.0,6.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,4.0,7.0,8.0,3.0,4.0,3.0,14.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,12.0
2775,3.0,3.0,4.0,3.0,4.0,3.0,4.0,10.0,3.0,8.0,3.0,3.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,3.0,10.0,3.0,10.0,3.0,11.0,7.0,4.0,3.0,3.0,8.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,6.0,4.0,6.0,4.0,10.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,6.0,3.0,10.0,3.0,13.0,13.0,4.0,12.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,7.0,13.0,3.0,3.0,12.0
2776,13.0,10.0,4.0,10.0,4.0,3.0,11.0,13.0,3.0,8.0,13.0,13.0,8.0,3.0,13.0,8.0,13.0,10.0,4.0,13.0,10.0,3.0,10.0,3.0,9.0,13.0,13.0,3.0,11.0,8.0,3.0,4.0,8.0,14.0,3.0,3.0,4.0,12.0,3.0,4.0,4.0,3.0,13.0,12.0,4.0,3.0,9.0,14.0,6.0,3.0,12.0,3.0,3.0,4.0,10.0,3.0,13.0,3.0,7.0,12.0,4.0,4.0,3.0,13.0,3.0,3.0,3.0,3.0,13.0,3.0,13.0,12.0
2777,3.0,3.0,7.0,3.0,4.0,3.0,4.0,13.0,4.0,12.0,13.0,14.0,9.0,4.0,14.0,9.0,13.0,7.0,3.0,13.0,14.0,14.0,14.0,3.0,11.0,13.0,13.0,3.0,4.0,12.0,3.0,7.0,11.0,4.0,4.0,11.0,6.0,8.0,3.0,11.0,6.0,3.0,10.0,12.0,13.0,3.0,12.0,3.0,3.0,11.0,12.0,3.0,4.0,7.0,11.0,3.0,13.0,13.0,3.0,12.0,7.0,4.0,3.0,10.0,10.0,3.0,3.0,7.0,14.0,3.0,3.0,12.0
2778,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,13.0,3.0,11.0,4.0,5.0,6.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,13.0,3.0,11.0,4.0,3.0,6.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,10.0,3.0,3.0,3.0,10.0,3.0,13.0,4.0
2779,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0,3.0,3.0,4.0,3.0,3.0,8.0,3.0,3.0,3.0,4.0,8.0,6.0,4.0,4.0,4.0,10.0,3.0,4.0,3.0,8.0,3.0,3.0,3.0,11.0,3.0,6.0,3.0,10.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,10.0,3.0,3.0,3.0,3.0,13.0,3.0,3.0,11.0
2780,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,13.0,10.0,3.0,13.0,6.0,13.0,3.0,11.0,7.0,4.0,3.0,13.0,11.0,3.0,13.0,11.0,3.0,7.0,13.0,7.0,8.0,6.0,13.0,6.0,4.0,3.0,3.0,10.0,3.0,11.0,3.0,6.0,13.0,12.0,3.0,6.0,3.0,3.0,3.0,13.0,11.0,7.0,11.0,3.0,4.0,3.0,3.0,13.0,3.0,3.0,7.0,10.0,3.0,3.0,11.0
2781,10.0,11.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,7.0,3.0,8.0,10.0,3.0,9.0,6.0,10.0,10.0,3.0,13.0,6.0,13.0,3.0,9.0,7.0,4.0,3.0,10.0,11.0,3.0,13.0,8.0,3.0,7.0,11.0,4.0,8.0,6.0,11.0,4.0,4.0,3.0,3.0,4.0,3.0,8.0,3.0,4.0,11.0,11.0,3.0,6.0,3.0,3.0,3.0,13.0,3.0,4.0,8.0,3.0,4.0,3.0,3.0,10.0,3.0,3.0,3.0,10.0,3.0,3.0,11.0
2782,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,5.0,7.0,4.0,3.0,3.0,4.0,3.0,4.0,11.0,3.0,3.0,3.0,6.0,8.0,3.0,4.0,6.0,3.0,3.0,3.0,13.0,3.0,11.0,3.0,3.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,13.0,13.0,3.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,7.0,10.0,3.0,3.0,11.0
